block_type,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,setup.started,setup.stopped,wait_for_trigger.started,trigger_key.started,wait_for_trigger.stopped,trigger_key.keys,trigger_key.rt,trigger_key.duration,block_start.started,block_instr_text.started,block_start.stopped,block_instr_key.keys,block_instr_key.rt,block_instr_key.duration,trial.started,fixation.started,stim_sound.started,stim_sound.stopped,resp.started,resp_prompt.started,fixation.stopped,trial.stopped,resp.keys,resp.stopped,resp_prompt.stopped,end.started,end_text.started,end_key.started,end_text.stopped,end.stopped,end_key.keys,end_key.rt,end_key.duration,participant,run,date,expName,psychopyVersion,frameRate,expStart,
BASE,0,8,8,8,6,0,6,0,265.2753623000026,,,,,,,,,,,,,,,,265.2603750999988,265.2753623000026,-0.00044079999497625977,1.0007562000100734,266.27574430000095,266.27574430000095,266.27574430000095,268.2601010000071,None,268.27544090000447,268.27544090000447,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
BASE,0,8,8,8,7,0,7,0,268.27544090000447,,,,,,,,,,,,,,,,268.260735200005,268.27544090000447,-0.000446999998530373,1.0011677000002237,269.2760530999949,269.2760530999949,269.2760530999949,271.25997440000356,None,271.291472900004,271.291472900004,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
BASE,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
CON,0,9,9,9,0,0,0,0,273.8576552000013,,,,,,,,,,271.26036349999777,271.291472900004,273.82786649999616,space,2.518796399992425,None,273.82901489999495,273.8576552000013,0.008253200008766726,0.997220200006268,274.89085660000273,274.89085660000273,274.90874660000554,276.84226790000685,None,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
CON,0,9,9,9,1,0,1,0,276.8590441999986,,,,,,,,,,,,,,,,276.843174499998,276.8590441999986,0.02162500000849832,1.0145787000074051,277.8421324999945,277.8421324999945,277.90795490000164,279.82670119999966,None,279.8575450000062,279.8575450000062,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
CON,0,9,9,9,2,0,2,0,279.8575450000062,,,,,,,,,,,,,,,,279.82743910000136,279.8575450000062,0.007152999998652376,0.9978690999996616,280.89087639999343,280.89087639999343,280.9088281000004,282.842570599998,None,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
CON,0,9,9,9,3,0,3,0,282.8588679999957,,,,,,,,,,,,,,,,282.8432324000023,282.8588679999957,0.022086299999500625,1.0152437000069767,283.84252999999444,283.84252999999444,283.9079507999995,285.8271986000036,None,285.85767149999447,285.85767149999447,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
CON,0,9,9,9,4,0,4,0,285.85767149999447,,,,,,,,,,,,,,,,285.82794289999583,285.85767149999447,0.0071755000099074095,0.9978915000101551,286.85777190000226,286.85777190000226,286.8757340000011,288.8425636000029,None,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
CON,0,9,9,9,5,0,5,0,288.8589306000067,,,,,,,,,,,,,,,,288.8431535999989,288.8589306000067,0.022072500010835938,1.015051599999424,289.84234869999636,289.84234869999636,289.87466240000504,291.82715270000335,None,291.84240419999696,291.84240419999696,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
CON,0,9,9,9,6,0,6,0,291.84240419999696,,,,,,,,,,,,,,,,291.8277448000008,291.84240419999696,0.006851300000562333,0.997870100007276,292.8579241999978,292.8579241999978,292.8579241999978,294.8425176000019,None,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
CON,0,9,9,9,7,0,7,0,294.85908259999997,,,,,,,,,,,,,,,,294.8428255000035,294.85908259999997,0.02113670000107959,1.0153659000061452,295.84275749999506,295.84275749999506,295.89169059999404,297.82695659999445,None,297.85807020000357,297.85807020000357,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
CON,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
BASE,0,10,10,10,0,0,0,0,308.4745419999963,,,,,,,,,,297.82755960000213,297.85807020000357,308.44432219999726,space,10.576998899996397,None,308.445378599994,308.4745419999963,0.0076176000002305955,0.9986586000013631,309.4748566000053,309.4748566000053,309.4925954000064,311.459786899999,None,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
BASE,0,10,10,10,1,0,1,0,311.4761498000007,,,,,,,,,,,,,,,,311.46049440000206,311.4761498000007,0.022074799999245442,1.0157726999896113,312.45936520000396,312.45936520000396,312.5083750000049,314.44405469999765,None,314.45972519999486,314.45972519999486,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
BASE,0,10,10,10,2,0,2,0,314.45972519999486,,,,,,,,,,,,,,,,314.44463460000406,314.45972519999486,0.007349499996053055,0.9977434999891557,315.5079373000044,315.5079373000044,315.5079373000044,317.4601454999938,None,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
BASE,0,10,10,10,3,0,3,0,317.476064699993,,,,,,,,,,,,,,,,317.46074059999955,317.476064699993,0.02338410000083968,1.0165511999948649,318.46027769999637,318.46027769999637,318.47627129999455,320.44478900000104,None,320.4751823999977,320.4751823999977,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
BASE,0,10,10,10,4,0,4,0,320.4751823999977,,,,,,,,,,,,,,,,320.44558650000545,320.4751823999977,0.010041000001365319,0.9983578999963356,321.45970609999495,321.45970609999495,321.47630769999523,323.4446381000016,None,323.45960220000416,323.45960220000416,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
BASE,0,10,10,10,5,0,5,0,323.45960220000416,,,,,,,,,,,,,,,,323.445229799996,323.45960220000416,0.007340999989537522,0.9982698999956483,324.52531919999456,324.52531919999456,324.52531919999456,326.46020169999974,None,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
BASE,0,10,10,10,6,0,6,0,326.476244999998,,,,,,,,,,,,,,,,326.4608162999939,326.476244999998,0.02167219998955261,1.0166367999918293,327.4602032999974,327.4602032999974,327.4919336000021,329.44415399999707,None,329.4593820000009,329.4593820000009,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
BASE,0,10,10,10,7,0,7,0,329.4593820000009,,,,,,,,,,,,,,,,329.4447579999978,329.4593820000009,0.007300500001292676,0.9988095000007888,330.4918159999943,330.4918159999943,330.4918159999943,332.45980349999445,None,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
BASE,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
ABS,0,11,11,11,0,0,0,0,337.2585614999989,,,,,,,,,,332.46048389999487,332.4921433999989,337.2282692000008,space,4.719023400000879,None,337.2293651999935,337.2585614999989,0.008097199999610893,0.9978906000033021,338.258739900004,338.258739900004,338.27630290000525,340.24363620000076,None,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
ABS,0,11,11,11,1,0,1,0,340.27501060000213,,,,,,,,,,,,,,,,340.24439609999536,340.27501060000213,0.023937100006151013,1.0154681999993045,341.2431673999963,341.2431673999963,341.31031800000346,343.22769620000327,None,343.24301350000314,343.24301350000314,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
ABS,0,11,11,11,2,0,2,0,343.24301350000314,,,,,,,,,,,,,,,,343.22831039999437,343.24301350000314,0.006572199999936856,0.9985880000022007,344.32535699999426,344.32535699999426,344.32535699999426,346.2436020000023,None,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
ABS,0,11,11,11,3,0,3,0,346.2603225000057,,,,,,,,,,,,,,,,346.2439611000009,346.2603225000057,0.020041499999933876,1.0156566000077873,347.24333040000056,347.24333040000056,347.32490609999513,349.2275795000023,None,349.24339200000395,349.24339200000395,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
ABS,0,11,11,11,4,0,4,0,349.24339200000395,,,,,,,,,,,,,,,,349.2280033999996,349.24339200000395,0.005724400005419739,0.9982319000118878,350.2752741000004,350.2752741000004,350.2752741000004,352.24346899999364,None,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
ABS,0,11,11,11,5,0,5,0,352.2606703000056,,,,,,,,,,,,,,,,352.24391099999775,352.2606703000056,0.021869700009119697,1.0155610000074375,353.2434923999972,353.2434923999972,353.3425098000007,355.2276911999943,None,355.2431080999959,355.2431080999959,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
ABS,0,11,11,11,6,0,6,0,355.2431080999959,,,,,,,,,,,,,,,,355.2282187999954,355.2431080999959,0.0066030000016326085,0.9980465000116965,356.27530009999464,356.27530009999464,356.27530009999464,358.243581600007,None,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
ABS,0,11,11,11,7,0,7,0,358.2600472000049,,,,,,,,,,,,,,,,358.2441581000021,358.2600472000049,0.02255470000091009,1.0158570000057807,359.2435603000049,359.2435603000049,359.30879739999364,361.2279165999935,None,361.2591342999949,361.2591342999949,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
ABS,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.22825990000274,361.2591342999949,361.2591342999949,362.2601097000006,419.81309209999745,space,58.541808399997535,None,pilot08,1,2025-12-30_12h20.25.369,auditory_semantic_1back_pilot,2023.2.3,59.605980624823864,2025-12-30 12h20.40.330801 +0100,
